cell_index,n.p.mean,n.t1.mean,n.t2.mean,n.a1.mean,n.chi.mean,f.p.mean,f.t1.mean,f.t2.mean,f.a1.mean,f.a2.mean,f.chi.mean,rr.mean,n.tm.mean,f.tm.mean,n.p.sd,n.t1.sd,n.t2.sd,n.a1.sd,n.chi.sd,f.p.sd,f.t1.sd,f.t2.sd,f.a1.sd,f.a2.sd,f.chi.sd,rr.sd,n.tm.sd,f.tm.sd,npix,celltype,NADH,FAD,Group,Donor,Experiment_Date,Activation,Cell_Type
15,839.8950276,400.251768,2508.633923,66.94934309,1.052514171,64.66850829,355.0632541,2400.686796,71.28023646,28.71976354,0.988396757,0.929229526,1098.436856,936.5620956,321.7460265,24.59948871,88.40920844,4.758357366,0.115897564,43.46110077,56.26178564,273.891151,3.020495878,3.020495878,0.11499636,0.034110216,118.2288761,74.91736928,181,cyto,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
132,1230.441989,401.8531105,2638.593204,60.2386768,1.094907276,106.4143646,305.9265193,2290.27011,67.49631768,32.50368232,1.054316724,0.924713265,1292.786297,947.9274073,384.3754143,39.24872304,85.97739298,4.41568944,0.141221019,77.38367337,45.87508711,174.5010688,3.440253088,3.440253088,0.150969761,0.041734773,122.0685647,94.13960903,181,cyto,a_5n,a_5f,Activated,M,221101,CD69+,NK-Cells
63,1192.254144,395.7790387,2798.185746,64.47108122,1.08512542,59.79558011,434.8850331,2511.094696,69.96182983,30.03817017,1.039478834,0.952771849,1247.566269,1047.023306,176.7425043,29.53229728,118.231695,2.916773254,0.097732006,24.8121203,106.2458715,334.1705176,5.101138362,5.101138362,0.092153545,0.016403042,70.1633557,89.86399763,181,cyto,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
158,599.5801105,398.8226961,2425.060829,61.93862818,1.075787215,55.4640884,414.3020994,2463.732044,66.1636663,33.8363337,0.961655818,0.9091308,1169.580556,1097.839825,239.656329,52.14951782,121.8746224,2.51824922,0.102289874,22.50000205,152.1120617,371.7635345,5.541715673,5.541715673,0.101167266,0.036896753,74.01266141,128.7780173,181,cyto,q_2n,q_2f,Control,M,221101,CD69+,NK-Cells
68,602.8232044,387.3056519,2500.967459,62.1234558,1.060757586,70.56353591,343.0991547,2329.457459,70.60626243,29.39373757,0.972377956,0.894191604,1189.845116,923.2108117,172.279591,52.90434097,119.1687072,4.310833106,0.112984823,50.82980968,55.20006196,224.8408526,4.04509415,4.04509415,0.108008772,0.071177806,113.7950121,102.5525302,181,cyto,c_5n,c_5f,Control,N,221114,CD69-,NK-Cells
229,240.4505495,367.9256374,2267.250055,66.47556484,1.029864302,37.20879121,366.2599011,2345.699725,71.08494011,28.91505989,0.964802874,0.837276605,998.4788976,925.2230678,147.4792064,144.7097245,287.9721428,5.128382676,0.115231663,27.80119497,124.116683,367.0302901,5.526552984,5.526552984,0.109679153,0.125358222,138.2514084,108.7483924,182,cyto,NK_unact_6n-037,NK_unact_6f-038,Control,D,220303,CD69-,NK-Cells
131,977.6978022,410.9540659,2681.566484,64.54407088,1.062850445,68.67582418,364.2372912,2394.666593,67.80047143,32.19952857,1.005998813,0.934498958,1216.960295,1007.214841,291.2711935,31.15628487,99.80260137,4.05749933,0.111594908,37.93596477,139.0933762,346.0445513,5.491457807,5.491457807,0.102357477,0.02873528,101.1084178,126.4448309,182,cyto,a_3n,a_3f,Activated,M,221101,CD69+,NK-Cells
5,646.0879121,391.2689835,2818.134835,49.12239451,1.066002901,66.60989011,415.2283901,2626.71011,68.32249451,31.67750549,0.968890038,0.910488045,1624.903193,1109.966169,155.4909635,106.9843984,135.04256,5.353019101,0.136416064,38.90300321,138.7626499,430.4625576,4.552706176,4.552706176,0.129638205,0.037407898,202.612524,168.4081545,182,cyto,c_4n,c_4f,Control,N,221114,CD69-,NK-Cells
38,758.3131868,450.7600385,2479.113352,63.84262857,1.099464269,47.14835165,350.5707143,2277.698462,71.73440055,28.26559945,1.029232066,0.933537266,1187.290404,893.0953212,292.9076104,52.21547328,145.0237828,5.318898719,0.113684315,24.56438091,72.59745938,217.3022251,4.685393986,4.685393986,0.098537804,0.043137871,135.1897687,133.379301,182,cyto,c_6n,c_6f,Control,N,221114,CD69-,NK-Cells
156,701.7142857,441.5725,2589.103352,59.85607692,1.055091121,42.68681319,348.2361264,2425.405549,71.53920549,28.46079451,0.976150709,0.944176771,1302.941183,923.5230348,241.210336,49.60337756,132.7548502,6.538739485,0.092749182,24.10029095,136.6241905,417.2561614,5.850286225,5.850286225,0.097420889,0.018444798,140.079021,133.8645071,182,cyto,c_6n,c_6f,Control,N,221114,CD69-,NK-Cells
8,565.3351648,403.0794835,2375.698407,69.08076209,1.077115753,38.73076923,443.3893736,2629.23011,76.51483791,23.48516209,0.994579819,0.936822337,1013.097839,945.4089274,278.3313792,33.42160542,117.4324885,3.348211231,0.117942398,24.51201168,108.4285505,397.6896694,4.111864813,4.111864813,0.085921699,0.018864526,85.19446587,127.5785673,182,cyto,a_3n,a_3f,Activated,N,221114,CD69+,NK-Cells
109,717.8852459,414.5919344,2688.178579,62.72998798,1.011199973,55.54644809,369.8227213,2430.733934,69.9112776,30.0887224,0.980441896,0.925134884,1261.412352,983.8677562,170.9030731,42.96191654,126.1394812,3.909036585,0.117707056,23.44239552,75.72345007,270.8532319,3.64925973,3.64925973,0.120028261,0.034319332,89.40759031,86.0374917,183,cyto,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
124,824.6502732,354.7541033,2447.868907,68.10143716,1.094196585,49.96174863,361.0014044,2456.775246,71.11560164,28.88439836,1.072845098,0.941293954,1025.648568,960.9077083,169.7701681,64.57222646,140.2544074,5.90103677,0.118689192,25.59218762,123.0895025,313.7103756,4.803300958,4.803300958,0.118056956,0.030717816,184.4981517,145.5417412,183,cyto,a_3n,a_3f,Activated,M,221101,CD69+,NK-Cells
150,537.7377049,443.8928743,2545.792022,69.13561257,1.09290606,33.54098361,378.9139672,2424.300437,71.95855137,28.04144863,1.014315907,0.941595857,1092.482835,940.956005,173.8411775,32.95547027,96.27339388,4.3936862,0.094953948,16.47232822,156.9119937,375.9380642,5.075691781,5.075691781,0.09894994,0.0206154,99.80992118,149.7704609,183,cyto,c_1n,c_1f,Control,N,221114,CD69-,NK-Cells
176,573.9180328,411.9055574,2573.750546,52.46989016,1.104824459,38,353.3342077,2357.692951,70.15632568,29.84367432,1.020906978,0.939524647,1438.527461,940.2969679,98.20873069,68.66006441,106.5844051,4.981111179,0.117413283,17.88885097,169.3323616,425.2354398,5.394543101,5.394543101,0.106900977,0.022370028,108.1156725,167.5251955,183,cyto,c_1n,c_1f,Control,N,221114,CD69-,NK-Cells
7,574.7978142,445.8379945,2528.920492,62.13125574,1.051766383,57.73770492,443.2552131,2480.755628,71.54556503,28.45443497,1.043065694,0.911088455,1235.87641,1008.759847,149.8624556,50.99429526,115.617305,3.695101887,0.116450477,29.32776221,230.7797379,457.7182275,6.058759331,6.058759331,0.152561439,0.031208034,90.20435899,176.8065737,183,cyto,c_2n,c_2f,Control,N,221114,CD69-,NK-Cells
35,489.8196721,405.7870383,2355.771311,69.29133607,1.077672989,35.05464481,452.019,2553.880109,75.63759836,24.36240164,0.969018355,0.927476699,1006.237586,947.8498072,148.690235,35.75383417,137.2320078,4.429910279,0.109498491,16.87501788,203.2262397,546.6338474,5.779554565,5.779554565,0.108951682,0.039735713,104.3621464,196.9354285,183,cyto,a_6n,a_6f,Activated,N,221114,CD69+,NK-Cells
142,383.0978261,358.0637337,2293.217554,64.3815962,1.072538918,39.04891304,451.2789511,2625.263478,73.8174587,26.1825413,0.986563348,0.883067558,1044.85105,1009.873936,181.5409788,78.14045717,179.2421047,3.702642701,0.119477418,21.2431358,102.4864018,358.5469119,3.998500372,3.998500372,0.097998606,0.104726085,112.7973663,97.39215056,184,cyto,NK_unact_1n-020,NK_unact_1f-021,Control,D,220303,CD69+,NK-Cells
116,234.25,400.8770326,2229.209674,66.92434946,1.04483625,40.8423913,344.5775978,2527.964565,72.5458038,27.4541962,0.967123071,0.83739761,1004.11947,933.7022227,97.02212299,74.96201664,164.7671397,4.647736612,0.09727357,19.56081023,84.83269975,333.0072307,4.721239313,4.721239313,0.111478699,0.080533239,81.75281519,109.706717,184,cyto,NK_unact_6n-037,NK_unact_6f-038,Control,D,220303,CD69+,NK-Cells
56,1128.929348,393.9096793,2694.446033,62.65232989,1.059574554,84.86956522,314.8661576,2374.131304,68.80275978,31.19724022,0.998383609,0.932536254,1254.39988,955.1733453,355.5242576,42.21719115,90.1487895,4.965998707,0.113975034,67.40404512,53.11221983,197.4249619,3.059845602,3.059845602,0.10851173,0.043705116,149.7419295,93.98535352,184,cyto,a_5n,a_5f,Activated,M,221101,CD69+,NK-Cells
115,1066.896739,412.4566033,2700.327772,68.07141141,1.044733533,69.36413043,351.0934946,2421.334891,66.00978641,33.99021359,0.989793049,0.938768921,1145.557993,1048.740615,314.7255812,36.44578048,113.0377371,5.376381874,0.086844835,43.99817453,109.1326822,276.549191,4.19972298,4.19972298,0.114621812,0.031439875,149.9668646,97.55115326,184,cyto,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
147,487.4945652,405.2465978,2515.7475,59.08808641,1.061504207,57.72826087,387.0448152,2405.136848,70.70640815,29.29359185,1.010759071,0.88729388,1267.595673,973.5886401,230.946165,46.07621006,99.67458411,2.846091279,0.114799088,42.78746644,113.6818484,290.1427813,3.832636439,3.832636439,0.083891919,0.072519475,71.32239255,128.5939333,184,cyto,q_2n,q_2f,Control,M,221101,CD69+,NK-Cells
72,679.8423913,421.2294022,2338.61538,74.53645326,1.142972484,32.375,447.1241739,2440.410217,72.93188207,27.06811793,1.001532549,0.952412848,911.3244932,975.1868847,170.3164915,28.58855565,131.638959,5.630139842,0.134981162,10.98859941,111.0834682,385.1735144,4.460912323,4.460912323,0.091131686,0.017401946,120.3883227,121.4141045,184,cyto,c_1n,c_1f,Control,N,221114,CD69-,NK-Cells
85,665.4184783,405.9224891,2435.610978,66.60009837,1.101597772,39.43478261,316.565538,2056.860707,69.89618315,30.10381685,1.009286141,0.9472084,1084.894972,836.9007631,279.2586084,64.47371962,106.8785969,5.445535659,0.099945872,31.98302294,86.08275179,263.0342279,4.070933265,4.070933265,0.083299531,0.025996693,133.0581499,127.0663964,184,cyto,c_1n,c_1f,Control,N,221114,CD69-,NK-Cells
161,473.9945652,439.9794402,2445.399402,66.51167283,1.0680925,40.63586957,336.8078696,2412.41875,71.00016141,28.99983859,0.986629652,0.9205502,1114.840463,933.0542899,79.67485135,44.50173518,176.7830523,5.08219094,0.118110582,15.34389098,82.54116039,277.8469271,3.81170601,3.81170601,0.097243608,0.028351565,143.2180759,102.2002841,184,cyto,c_6n,c_6f,Control,N,221114,CD69-,NK-Cells
40,580.6630435,451.8432826,2648.900543,54.0989663,1.049544418,42.67391304,396.8300272,2430.72625,70.4687212,29.5312788,1.034071342,0.929607793,1462.758164,988.1715297,142.8554451,65.50406008,140.994398,5.809780725,0.112189537,24.93120971,143.1494506,470.8261861,4.124106503,4.124106503,0.099321857,0.041481914,156.5307029,175.1282819,184,cyto,c_5n,c_5f,Control,N,221114,CD69+,NK-Cells
182,324.9621622,433.2917405,2452.222865,61.72690324,1.011844497,42.08108108,382.1538378,2369.328216,71.96698486,28.03301514,0.981730519,0.874686604,1201.958404,929.927031,134.307943,66.51425215,175.3828714,4.274136007,0.106238433,17.53533448,134.5663427,360.7662916,4.56172586,4.56172586,0.100291832,0.061457113,68.37467843,140.1606868,185,cyto,NK_unact_4n-029,NK_unact_4f-030,Control,D,220303,CD69+,NK-Cells
110,642.5081081,424.7565514,2495.140162,62.07204054,1.082114384,63.01081081,328.723827,2287.395189,66.40123784,33.59876216,0.975364892,0.911974473,1209.961159,979.71767,206.6868856,55.52056046,123.9541507,3.639298695,0.099622468,34.08110359,109.8253917,300.2410984,4.670752046,4.670752046,0.085717546,0.038066723,105.2920644,120.1676089,185,cyto,q_5n,q_5f,Control,M,221101,CD69+,NK-Cells
116,650.5621622,419.0044541,2599.171622,61.37022486,1.069670205,40.66486486,440.2044973,2604.201081,74.20162324,25.79837676,0.974231043,0.939598518,1264.161027,990.9396427,169.2593446,56.91259427,129.0979933,6.546622443,0.097198762,34.64770066,165.3885796,384.0610564,4.435526201,4.435526201,0.085214352,0.045624171,195.5108232,186.7971302,185,cyto,c_5n,c_5f,Control,N,221114,CD69-,NK-Cells
64,551.4216216,410.3954865,2348.958919,69.77994378,1.051096389,28.94054054,351.1405081,2464.803405,72.01528216,27.98471784,0.947443038,0.946020804,996.9427398,935.2333694,179.3690196,28.21548116,127.6912385,4.139512877,0.105776155,14.44561502,154.980686,359.4256459,4.240661177,4.240661177,0.08687153,0.026911725,91.37576904,144.1509731,185,cyto,a_4n,a_4f,Activated,N,221114,CD69+,NK-Cells
75,643.1837838,403.1699243,2460.830919,68.50191027,1.072303395,41.97297297,321.2346541,2462.704865,72.73628811,27.26371189,1.02763293,0.939319897,1050.426038,891.6680986,314.5820532,46.31338705,129.6782392,3.798399458,0.101369573,24.39806488,71.22377309,405.1516302,4.776242112,4.776242112,0.151719993,0.020805057,80.25392904,89.84551315,185,cyto,a_6n,a_6f,Activated,N,221114,CD69+,NK-Cells
55,607.3243243,422.9177784,2568.085838,61.10523297,1.049066973,52.15675676,384.7126649,2432.77027,71.42785081,28.57214919,1.006612708,0.919818234,1261.648271,959.8583431,208.9440915,46.53819116,160.2680046,6.682886656,0.112691598,31.09753713,223.7436668,438.403473,5.683315212,5.683315212,0.110439371,0.040236762,201.3302523,193.2224428,185,cyto,c_4n,c_4f,Control,N,221114,CD69+,NK-Cells
13,672.227027,401.0546595,2590.157514,62.49110865,1.041850265,52.03243243,386.5933027,2422.483297,70.50642649,29.49357351,0.992018508,0.927403757,1225.698671,976.8212326,196.3460021,46.63867436,143.0362104,5.36015822,0.114540775,42.8332082,182.105535,409.7500018,5.298237271,5.298237271,0.091091949,0.053168499,162.2015109,155.7250359,185,cyto,c_6n,c_6f,Control,N,221114,CD69+,NK-Cells
219,149.3387097,433.372172,2383.291774,62.52910538,0.999263742,35.40322581,370.1178763,2438.945699,73.49428011,26.50571989,0.979452301,0.808943105,1150.873201,911.9143296,37.75151053,167.6174684,361.1703815,7.087553165,0.111061137,17.0969822,184.1478886,385.4290295,3.925982565,3.925982565,0.109585706,0.078246532,109.3016679,175.1560247,186,cyto,NK_unact_1n-020,NK_unact_1f-021,Control,D,220303,CD69-,NK-Cells
248,331.6129032,329.9188226,2283.893656,64.83854462,1.013705581,101.8870968,353.5786882,2492.015914,62.60355161,37.39644839,0.994838715,0.772855146,1013.53042,1146.454524,128.9660783,59.91704013,182.6090221,3.591518375,0.087897017,68.43827872,129.5151909,243.0192565,6.47975961,6.47975961,0.107106375,0.127343036,89.533091,151.3751777,186,cyto,NK_unact_4n-029,NK_unact_4f-030,Control,D,220303,CD69-,NK-Cells
10,595.7311828,376.7728817,2473.643656,66.66788925,1.081864167,56.30645161,375.1169624,2529.045161,73.44377796,26.55622204,1.006075065,0.911849679,1077.760208,939.4023129,153.871736,38.08363646,114.4667735,5.324166339,0.098171634,36.1761107,89.84451263,331.2007787,3.492396792,3.492396792,0.09498222,0.052589794,133.393971,95.77096402,186,cyto,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
32,669.3387097,404.8543817,2663.740591,62.8325086,1.034061172,55.1827957,398.415414,2501.854194,72.59227473,27.40772527,0.963009602,0.92548767,1242.845928,967.4653715,129.8146217,43.96402051,114.2399343,3.020115131,0.092694383,31.8799933,76.93512848,334.6905007,3.564543964,3.564543964,0.073791755,0.03398594,79.15510146,91.49544373,186,cyto,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
47,651.2849462,376.8768495,2454.985108,66.79492043,1.079867355,89.56989247,372.1422151,2431.675323,70.54738065,29.45261935,0.992503237,0.886835054,1068.678521,978.3266868,171.5471395,60.1104008,147.911003,4.971333631,0.109946124,104.8745864,64.56693859,383.282008,4.960402415,4.960402415,0.104604892,0.08883429,154.7416931,179.0252803,186,cyto,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
132,613.155914,422.9423978,2556.845538,62.65218548,1.035428145,52.68817204,400.0782634,2443.142204,71.8178129,28.1821871,0.990069194,0.915642841,1218.661439,966.1399068,203.8476177,56.63831918,113.5680544,4.812697012,0.107776377,31.53770065,194.1748445,448.2664444,4.512110313,4.512110313,0.083557685,0.051859083,112.570274,188.3301778,186,cyto,c_2n,c_2f,Control,N,221114,CD69-,NK-Cells
67,614.6344086,408.5468871,2392.485323,72.42919516,1.08880193,33.51075269,306.9784032,2276.256774,73.96549462,26.03450538,0.991412151,0.945519488,955.7108561,812.1696924,182.5020272,29.8788338,163.3265825,3.010589533,0.115904399,19.25146235,129.6636362,341.9338005,4.605275568,4.605275568,0.084755914,0.034253493,85.20812331,152.5599507,186,cyto,a_4n,a_4f,Activated,N,221114,CD69+,NK-Cells
200,272.7807487,395.6600374,2369.847326,67.35109947,1.017064289,42.20855615,356.482738,2415.028182,71.14265294,28.85734706,1.006940048,0.847775005,1038.981586,944.72758,136.4041672,53.93974258,128.1825212,3.175545358,0.112902596,27.2519967,98.60778793,243.6102494,4.330293333,4.330293333,0.10456257,0.09839996,66.84642537,118.4252184,187,cyto,NK_unact_6n-037,NK_unact_6f-038,Control,D,220303,CD69-,NK-Cells
94,1039.235294,395.9701818,2609.524492,64.61454225,1.067431422,102.6684492,348.3492032,2497.005508,69.23960588,30.76039412,0.980753807,0.911384107,1179.738013,1004.870069,308.613633,39.12614285,136.1346859,3.365528974,0.122389107,81.4935001,68.31068473,204.0043225,3.669704885,3.669704885,0.100408903,0.060271076,109.1604861,92.72051155,187,cyto,a_5n,a_5f,Activated,M,221101,CD69-,NK-Cells
108,855.631016,394.3746043,2504.837968,67.43525936,1.067195893,66.10160428,305.6431872,2279.49508,74.31457968,25.68542032,1.038715674,0.925422148,1082.219285,811.1411226,321.0527838,33.39130547,85.80443793,3.711274769,0.104768426,49.5527887,125.0439284,324.0591742,5.169114828,5.169114828,0.11973813,0.061668602,84.53467178,153.7175047,187,cyto,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
92,851.342246,401.8032032,2438.582888,72.21640107,1.106890176,112.2459893,432.0004171,2599.042674,69.66333797,30.33666203,1.028076733,0.885353294,970.1044172,1081.318093,294.1794502,28.29237629,133.9939624,3.461116389,0.11603317,69.11843834,79.28947006,292.4819216,3.899852002,3.899852002,0.11923765,0.066131618,95.37586232,66.32036324,187,cyto,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
58,590.1390374,422.4949893,2455.875882,65.76158235,1.039089679,67.70588235,375.0167433,2314.041604,72.78508717,27.21491283,1.023523289,0.895031614,1120.853757,898.5955026,184.2029092,36.20058593,137.2996275,4.412539391,0.101369174,52.55590078,107.733983,237.3252886,4.513602249,4.513602249,0.09430926,0.072392119,115.9162938,137.7640414,187,cyto,c_2n,c_2f,Control,N,221114,CD69-,NK-Cells
82,535.0695187,430.9809091,2434.048021,63.85926203,1.02868385,40.89304813,412.4542032,2536.074332,73.93199733,26.06800267,1.002121337,0.918678826,1154.832821,955.8911529,211.2365043,49.78867424,128.2178178,3.825107392,0.118713868,23.65203178,114.4346896,437.7772512,4.021706641,4.021706641,0.118001622,0.057900535,91.92299622,131.9758476,187,cyto,a_6n,a_6f,Activated,N,221114,CD69+,NK-Cells
154,507.2139037,444.272508,2500.18877,64.03679679,1.049685481,38.72727273,413.7273904,2435.060695,70.85008824,29.14991176,1.004329749,0.926760775,1187.459486,992.2991373,131.8931109,50.67325422,175.454162,6.408550695,0.101338008,16.3830313,178.7047835,424.8805813,5.627633931,5.627633931,0.144812826,0.033107531,185.6104641,161.1327389,187,cyto,c_2n,c_2f,Control,N,221114,CD69+,NK-Cells
122,221.6968085,388.9000957,2260.681702,68.22839574,1.015322979,30.65957447,473.3166117,2564.121489,75.34391011,24.65608989,0.976108261,0.874581575,981.2129387,981.0096412,67.32226424,82.79305597,213.3954257,4.172292931,0.109214022,17.31343838,180.4657148,399.9156396,5.027441285,5.027441285,0.09587171,0.062247464,109.8835969,183.2736619,188,cyto,NK_unact_3n-026,NK_unact_3f-027,Control,D,220303,CD69+,NK-Cells
159,325.1329787,422.6560798,2379.681862,64.55186383,1.015622154,40.03191489,395.1603564,2482.016968,74.01032074,25.98967926,1.007393915,0.869612285,1111.057529,927.7241834,228.9864167,81.62635332,230.6614838,4.587246369,0.095157967,19.30501147,136.8830348,403.8677463,4.331361499,4.331361499,0.103063788,0.051678664,87.78423975,125.5497315,188,cyto,NK_unact_5n-032,NK_unact_5f-033,Control,D,220303,CD69-,NK-Cells
52,321.9840426,433.1353936,2449.670957,65.36494521,1.045286053,40.60638298,379.0428883,2395.377713,75.64985745,24.35014255,0.990657755,0.876847266,1126.937629,857.0595208,159.1759016,76.31930812,183.0902382,3.654486395,0.111422551,23.08446156,104.8606322,428.0004422,4.936111128,4.936111128,0.103620343,0.064375426,84.13139972,112.5804441,188,cyto,NK_unact_6n-037,NK_unact_6f-038,Control,D,220303,CD69-,NK-Cells
