cell_index,n.p.mean,n.t1.mean,n.t2.mean,n.a1.mean,n.chi.mean,f.p.mean,f.t1.mean,f.t2.mean,f.a1.mean,f.a2.mean,f.chi.mean,rr.mean,n.tm.mean,f.tm.mean,n.p.sd,n.t1.sd,n.t2.sd,n.a1.sd,n.chi.sd,f.p.sd,f.t1.sd,f.t2.sd,f.a1.sd,f.a2.sd,f.chi.sd,rr.sd,n.tm.sd,f.tm.sd,npix,NADH,FAD,Group,Donor,Experiment_Date,Activation,Cell_Type
98,1256.657718,425.7895638,2873.821711,61.58939933,1.078874034,67.05369128,313.4957114,2409.513087,70.0149406,29.9850594,1.089079369,0.947934474,1363.931928,937.2627572,283.0403065,35.15121451,103.73822,4.564311451,0.110448746,39.19377488,81.77228682,233.9773192,4.42932608,4.42932608,0.114979915,0.031002952,110.5128123,104.0135145,298,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
61,644.6275168,367.7815671,2475.182181,61.77919899,1.059758195,82.52013423,268.3795336,2285.209966,72.81504866,27.18495134,1.006572909,0.888142625,1173.132644,813.9930443,180.4420652,48.69444417,107.5225721,3.9439919,0.105648631,64.47316617,42.69289601,188.6064313,3.687449148,3.687449148,0.096794755,0.07724605,106.7486356,85.30811385,298,q_5n,q_5f,Control,M,221101,CD69+,NK-Cells
128,605.6351351,351.3961622,1950.727905,84.68008108,1.092011618,46.36148649,240.7185946,1968.851723,76.29638176,23.70361824,1.035159929,0.928948254,595.7195561,646.0186717,205.5791208,20.57054002,185.5839387,1.648037076,0.110554201,29.90619917,32.83013886,196.7662813,3.13531856,3.13531856,0.091831208,0.033201257,36.90985718,56.11254073,296,NK_act_3n-008,NK_act_3f-009,Activated,D,220303,CD69-,NK-Cells
113,353.4628378,400.6303142,2474.057939,59.32062601,1.063400875,37.98310811,371.0607838,2421.832162,72.48916453,27.51083547,1.003860956,0.875441683,1240.894288,926.0994464,216.7757069,98.14633225,179.8574184,3.832902172,0.110919983,19.90680963,157.9775764,360.6400596,4.961025214,4.961025214,0.103448033,0.088390635,99.65003753,147.5516102,296,NK_unact_5n-032,NK_unact_5f-033,Control,D,220303,CD69-,NK-Cells
210,222.7668919,402.3925608,2328.656588,64.6842348,0.979753949,39.04054054,354.8370466,2534.141554,74.78714628,25.21285372,1.021680865,0.843400056,1076.679704,899.0969613,117.4883321,143.9468412,288.7585578,5.234071498,0.124982214,28.03747574,118.9613068,383.9581186,3.553412494,3.553412494,0.108155116,0.077511387,136.0223951,150.5200604,296,NK_unact_6n-037,NK_unact_6f-038,Control,D,220303,CD69-,NK-Cells
41,446.0949153,400.9947864,2390.925797,68.2665661,1.0757846,33.81016949,305.075078,2308.591661,76.41142136,23.58857864,1.02807179,0.928115278,1035.243735,767.3818713,153.8168288,45.8002404,133.2918154,5.865043224,0.119018732,14.27468258,87.0572898,346.4621379,4.380921227,4.380921227,0.103751809,0.022193458,140.7714432,112.6807334,295,a_6n,a_6f,Activated,N,221114,CD69+,NK-Cells
89,286.75,387.2147466,2311.096267,67.78414452,1.02901299,47.61986301,296.8676654,2387.639726,77.48263151,22.51736849,0.982163164,0.843907845,1003.296155,763.2087092,169.6134553,86.57938936,195.9573188,4.487374888,0.111918037,32.35216468,109.4093745,426.721658,3.374443515,3.374443515,0.092666319,0.084054326,132.2728223,167.5374902,292,NK_unact_2n-023,NK_unact_2f-024,Control,D,220303,CD69+,NK-Cells
100,303.0205479,365.0992089,2380.244726,64.76767979,1.046240979,45.53767123,280.1443288,2293.160308,74.63177568,25.36822432,0.962968103,0.877301058,1071.620584,786.6933109,127.7653008,78.87503577,174.8093242,4.365238314,0.093529508,33.43314535,99.45166276,225.6626081,3.421665982,3.421665982,0.102453028,0.040665899,109.4472317,116.1728642,292,NK_unact_3n-026,NK_unact_3f-027,Control,D,220303,CD69+,NK-Cells
146,279.390411,354.6556849,2299.548596,65.17386164,1.044656346,47.35958904,307.9622877,2412.062295,76.00750103,23.99249897,0.980509199,0.843882039,1029.309862,807.3220585,155.2843472,74.64632927,171.655236,3.876047661,0.105354246,33.81835667,89.63318652,344.897403,3.244162474,3.244162474,0.076457079,0.087775817,98.88285775,126.942742,292,NK_unact_4n-029,NK_unact_4f-030,Control,D,220303,CD69+,NK-Cells
178,267.7705479,372.5765445,2303.506438,63.8773161,1.020117219,30.02739726,336.8588322,2469.938116,73.71937877,26.28062123,1.008619743,0.878535345,1066.570353,887.6406413,148.1315662,65.15223023,184.8145065,3.51642972,0.102185805,8.746875892,120.4692448,430.4487227,4.131031935,4.131031935,0.099364432,0.062040593,79.14156948,162.5066029,292,NK_unact_6n-037,NK_unact_6f-038,Control,D,220303,CD69-,NK-Cells
25,561.630137,418.5070925,2401.869589,71.51278151,1.085648366,25.5,368.315226,2318.197534,78.07707911,21.92292096,0.979225962,0.952977771,986.2104303,780.7988715,251.3840045,36.25692856,144.2329702,6.312326297,0.10341765,11.40732869,156.7635152,551.830421,5.39982726,5.399827104,0.099693647,0.020523697,148.9349541,172.9132831,292,a_5n,a_5f,Activated,N,221114,CD69+,NK-Cells
193,275.7448276,369.7740966,2300.862276,63.77237483,1.01460489,51.30689655,298.1002793,2332.449655,73.51926448,26.48073552,0.961836848,0.82667373,1061.257099,833.6806517,204.4815295,136.4509145,292.1871609,5.605995265,0.12004747,30.60721618,75.64501933,299.1716343,3.547316348,3.547316348,0.092486006,0.074586529,128.8366154,122.4460094,290,NK_unact_5n-032,NK_unact_5f-033,Control,D,220303,CD69-,NK-Cells
174,176.6724138,397.9654897,2267.102828,64.12035828,0.973865145,32.83103448,321.6369931,2391.166276,76.22416138,23.77583862,0.963773831,0.840612187,1064.060587,803.4739807,42.16075182,115.6626123,256.4088608,4.607474639,0.108730651,11.21305478,98.14130363,418.2332809,4.027652509,4.027652509,0.075173848,0.046915147,119.8131358,122.8378643,290,NK_unact_6n-037,NK_unact_6f-038,Control,D,220303,CD69-,NK-Cells
7,532.4655172,400.6707586,2450.741931,69.99571759,1.020780503,29.8,293.7284241,2306.135724,74.38853034,25.61146966,0.960362686,0.939177628,1016.772433,801.3696156,235.5231838,44.47053537,133.7962164,6.618219972,0.109033137,14.85808298,68.27230118,382.2568919,3.653602674,3.653602674,0.08770347,0.033489469,139.5266276,109.7881605,290,a_5n,a_5f,Activated,N,221114,CD69+,NK-Cells
91,265.5363322,325.2409377,2235.635329,69.00598235,1.007882858,47.22491349,277.3474256,2203.9591,77.13182664,22.86817336,1.001118374,0.838289615,921.8613237,717.8354662,130.3239536,124.6404856,280.1146799,7.558807843,0.107381245,28.16089565,87.20672152,390.3805653,4.564358272,4.564358272,0.100587358,0.084149223,241.0931002,163.0795795,289,NK_unact_5n-032,NK_unact_5f-033,Control,D,220303,CD69-,NK-Cells
60,446.1522491,423.8705675,2495.923529,65.37723806,1.067924007,39.1384083,319.6095398,2299.64263,72.92502595,27.07497405,1.000360803,0.916936787,1142.166208,847.3698259,97.80027304,69.4400447,216.2285427,4.432721809,0.109646826,18.94605497,145.2303754,368.5223025,4.078760087,4.078760087,0.103904276,0.041955188,162.7347353,157.0198127,289,a_6n,a_6f,Activated,N,221114,CD69+,NK-Cells
211,288.9548611,392.4079653,2360.791875,66.44829583,1.018675865,53.53472222,306.3115764,2309.116563,74.70453299,25.29546701,0.996974222,0.836670057,1049.717049,805.4394629,171.338982,87.3795727,198.6444801,3.150748496,0.131946339,52.17311217,162.2046357,346.2491167,4.164565855,4.164565855,0.108983989,0.116607956,92.1494368,156.9426189,288,NK_unact_3n-026,NK_unact_3f-027,Control,D,220303,CD69+,NK-Cells
37,410.5590278,394.3159653,2447.657847,69.36308611,1.057933142,22.70486111,299.8717267,2129.706111,79.57652326,20.42347674,0.998929747,0.947260756,1026.796169,660.1054009,83.97297136,40.27070995,173.1062517,6.700567364,0.11329742,8.464707053,161.4727953,418.3035974,5.44215951,5.44215951,0.118606034,0.01766846,165.2616031,178.2873825,288,a_6n,a_6f,Activated,N,221114,CD69+,NK-Cells
89,229.4738676,378.5547805,2264.539129,68.13484042,1.024057199,31.77003484,331.9888735,2296.212056,74.42019268,25.57980732,0.961187655,0.87038942,976.0318296,822.3733297,132.1708414,72.38491982,197.7538553,4.120790393,0.100529446,15.8708536,132.7749723,463.8705638,4.599984249,4.599984249,0.092102107,0.043075381,85.07877247,158.5591187,287,NK_unact_3n-026,NK_unact_3f-027,Control,D,220303,CD69+,NK-Cells
238,277.7937063,379.3926189,2322.581643,67.22786259,1.021495923,68.23776224,303.4961608,2205.882238,77.60047797,22.39952203,0.97265179,0.805477812,1011.127548,729.1718834,149.8663829,103.6183181,231.9527748,4.409694072,0.108236931,50.15498199,148.199609,363.901439,5.047479951,5.047479951,0.099266869,0.104771574,119.3821858,213.757465,286,NK_unact_2n-023,NK_unact_2f-024,Control,D,220303,CD69-,NK-Cells
27,523.1373239,422.0604507,2512.578134,67.26757641,1.068275257,27.58098592,256.2178275,2300.243028,78.1490507,21.8509493,0.965832796,0.950222134,1106.257743,693.4073486,167.2269109,39.11159464,138.3813723,3.423713081,0.105523553,15.53693165,81.65380702,360.9982674,3.951436227,3.951436227,0.084510333,0.020133855,89.31506839,103.3635967,284,a_1n,a_1f,Activated,N,221114,CD69+,NK-Cells
116,286.130742,279.9362155,2345.063357,59.01978657,1.038515781,72.12720848,388.1706007,2537.335689,68.87065548,31.12934452,0.988179134,0.804662516,1125.53533,1048.833135,112.5437057,67.93115995,159.7517704,3.790670295,0.112715646,51.98402034,192.4864736,380.8289204,5.321845913,5.321845913,0.106366276,0.093307136,127.9512767,158.3249452,283,NK_act_4n-011,NK_act_4f-012,Activated,D,220303,CD69-,NK-Cells
27,1013.416961,389.6504912,2511.773958,68.04051272,1.076520205,69.79858657,293.6337774,2258.742367,73.10955936,26.89044064,1.005758435,0.939033406,1068.933538,818.1402785,213.2850023,30.35689225,103.833646,4.053414986,0.118202986,48.73228063,51.0901537,237.5725763,2.774017715,2.774017715,0.149869405,0.029244561,102.6869407,68.40548715,283,a_3n,a_3f,Activated,M,221101,CD69+,NK-Cells
194,228.8049645,377.4338511,2344.397092,66.69609291,1.003668227,37.88652482,322.7803227,2439.890922,73.0217422,26.9782578,1.005666699,0.851548233,1027.090188,889.8113265,109.7797256,112.5852769,264.2404726,4.325079566,0.096862552,25.51953887,118.8130189,389.3976442,3.523057747,3.523057747,0.098519738,0.058265937,120.90741,168.0219781,282,NK_unact_6n-037,NK_unact_6f-038,Control,D,220303,CD69-,NK-Cells
139,266.9608541,359.1834698,2187.432491,69.52445302,1.045550893,58.41992883,290.7117438,2314.046228,74.25555409,25.74444591,0.969630772,0.804762483,913.2570876,808.6248603,152.1857954,61.46386029,203.6793378,3.889603449,0.116182374,32.58540692,53.29997781,194.4013081,3.137662829,3.137662829,0.102835107,0.093620979,83.92681605,88.58561517,281,NK_unact_6n-037,NK_unact_6f-038,Control,D,220303,CD69-,NK-Cells
152,259.6868327,353.6052954,2256.67484,64.90557972,1.007511409,46.41281139,341.9985979,2284.355018,73.92521673,26.07478327,0.981088238,0.838335117,1019.209115,842.2783246,146.9133666,107.2832199,191.7848301,3.742244586,0.097248353,41.52469635,150.9310489,403.9984001,3.93241757,3.93241757,0.102479973,0.122823807,101.9296095,166.7045296,281,NK_unact_6n-037,NK_unact_6f-038,Control,D,220303,CD69-,NK-Cells
185,240.6464286,369.199425,2295.410857,63.09558964,1.053807582,42.98928571,386.7908357,2477.592821,72.03320786,27.96679214,0.997332168,0.838073104,1077.374127,959.2863427,117.717236,67.53822486,155.2384401,3.355344967,0.131966299,21.30533847,182.9772422,455.1174232,4.796505441,4.796505441,0.104444866,0.076570909,65.71694185,174.8526484,280,NK_unact_6n-037,NK_unact_6f-038,Control,D,220303,CD69+,NK-Cells
25,506.1571429,445.0531036,2552.192393,69.26186071,1.063403804,41.52857143,343.1872821,2326.081143,76.84926393,23.15073607,0.985078371,0.923379729,1091.967314,793.9223162,235.6362171,50.78035946,157.5069268,4.27165989,0.120373564,35.52170175,154.483259,388.7672682,3.861900783,3.861900783,0.102526635,0.051313089,107.4605115,157.2777416,280,a_1n,a_1f,Activated,N,221114,CD69+,NK-Cells
129,653.7035714,415.8043821,2458.392679,67.49297179,1.073939218,48.97857143,286.7917464,2343.874821,75.56590571,24.43409429,1.026885775,0.930386231,1080.555024,786.2125285,83.20244337,38.61558594,134.4970318,3.584757695,0.113810586,17.03547547,71.79447511,270.009418,3.054246279,3.054246279,0.091610101,0.022392583,95.69049542,118.0520101,280,c_5n,c_5f,Control,N,221114,CD69+,NK-Cells
7,540.2508961,405.3798746,2413.045341,68.62794265,1.054028183,34.71326165,262.7446344,2147.796165,77.86216165,22.13783835,1.03892781,0.938304296,1039.078371,675.169188,271.4178496,60.39577347,201.5961584,6.684983426,0.103973944,27.68807894,123.5987468,352.9178942,3.392614369,3.392614369,0.125208629,0.031654986,176.8512814,153.3619718,279,a_6n,a_6f,Activated,N,221114,CD69+,NK-Cells
131,218.676259,387.334795,2288.760252,63.9533259,0.977941748,37.33093525,362.9045504,2253.574388,75.07702374,24.92297626,0.996718719,0.836186047,1065.461975,825.6333813,125.7813251,129.0280136,253.1539612,6.060602496,0.093824715,20.15728353,150.2196534,400.0996582,4.049889835,4.049889835,0.095784719,0.095554269,125.4449704,154.1573578,278,NK_unact_4n-029,NK_unact_4f-030,Control,D,220303,CD69+,NK-Cells
177,252.2635379,376.0803285,2263.094404,63.83291011,1.031382466,42.24909747,271.0334477,2142.553827,73.89589242,26.10410758,0.970926152,0.840399917,1053.839309,756.3996721,133.2724104,94.5177878,205.9050259,5.202295547,0.115180195,20.93276091,82.3679428,241.8256435,3.367549194,3.367549194,0.105892451,0.068766825,108.2184354,109.6068426,277,NK_unact_3n-026,NK_unact_3f-027,Control,D,220303,CD69+,NK-Cells
170,234.9314079,400.0493069,2255.649025,67.77897906,1.04532143,45.63176895,271.7674657,2182.03213,77.07730975,22.92269025,0.965747321,0.827947581,989.6658035,715.3648552,106.4023281,114.1375169,356.3399321,5.414137535,0.128073732,24.05597642,119.3700583,423.9915448,6.222629953,6.222629953,0.092933888,0.067383955,126.6013071,225.4501786,277,NK_unact_5n-032,NK_unact_5f-033,Control,D,220303,CD69-,NK-Cells
249,214.9277978,385.3307256,2289.479892,67.23146968,1.018667112,51.20216606,315.2676715,2241.64148,73.30165921,26.69834079,0.947262838,0.792032113,1004.683966,826.1098337,123.9086935,75.73335686,205.3534322,4.210046052,0.123149428,30.087233,91.68886375,240.1147755,3.620694741,3.620694741,0.098104281,0.091912746,71.98105068,120.2035391,277,NK_unact_5n-032,NK_unact_5f-033,Control,D,220303,CD69-,NK-Cells
21,1020.216606,400.0343791,2514.142491,70.11889531,1.068655206,83.41516245,297.5207004,2396.920072,73.46259856,26.53740144,1.02662056,0.926720207,1034.411052,850.3156351,238.4690376,21.40177535,96.89377108,5.18865586,0.100707854,50.63227963,70.90616139,293.3353147,3.495584871,3.495584871,0.104738948,0.036692789,135.4725979,117.6107803,277,a_5n,a_5f,Activated,M,221101,CD69+,NK-Cells
131,1142.516245,431.8193755,2867.766931,61.5712148,1.093149913,66.53429603,292.5703249,2490.894621,72.07663141,27.92336859,1.033648437,0.946333834,1365.789403,903.5863916,246.3085226,39.56996219,105.7208199,4.432304606,0.116947906,35.82368884,64.92103152,232.9527543,2.82950517,2.82950517,0.10988563,0.02192379,107.1838941,97.56613862,277,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
122,217.2644928,374.4092826,2259.372101,68.90412572,1.021943652,28.49275362,381.4238188,2453.663768,75.47545616,24.52454384,0.968485594,0.879666477,958.1245544,881.1736788,66.3357765,83.10690362,213.0743574,4.077659874,0.110947828,15.05444489,170.6495548,419.290662,5.070924392,5.070924392,0.092743463,0.056073589,108.8786892,195.3540483,276,NK_unact_3n-026,NK_unact_3f-027,Control,D,220303,CD69+,NK-Cells
233,311.7898551,332.8336558,2315.395507,63.00416739,1.016919355,62.70652174,269.2191449,2161.59587,76.42805761,23.57194239,1.038973612,0.825418263,1062.069587,719.7963088,156.9454313,57.91261003,177.0090237,4.604986736,0.10316437,41.29623484,95.95983471,352.2544007,4.186849825,4.186849825,0.087690226,0.09545575,98.11716553,188.0404015,276,NK_unact_3n-026,NK_unact_3f-027,Control,D,220303,CD69+,NK-Cells
48,1099.253623,423.6948043,2691.002754,63.79081486,1.069201717,106.5326087,262.4961667,2309.780797,71.08857319,28.91142681,1.063873616,0.914654497,1244.754655,853.1986805,319.3395699,49.62205964,114.2846917,4.793862814,0.133648206,78.476556,42.2532573,141.8758457,2.128692455,2.128692455,0.118754959,0.048145763,138.1021381,68.0160325,276,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
124,1051.891304,414.5383623,2783.677717,62.70851957,1.055264344,77.64492754,271.8061014,2419.022609,72.84413261,27.15586739,1.024871257,0.932295288,1296.62066,852.8095446,185.6677261,33.1681361,108.1627599,3.192829973,0.103370949,39.62162875,54.20736071,176.245214,2.860158655,2.860158655,0.09277038,0.029345021,71.36079298,77.35920958,276,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
68,484.6847826,394.4149674,2537.535906,57.92914493,1.05843671,42.61594203,278.5689239,2205.701123,75.9428837,24.0571163,1.012901598,0.928635858,1294.91807,732.6119651,217.4866314,52.56890105,119.8106963,4.780015009,0.102364561,43.41718511,61.50339197,347.8841012,4.214662242,4.214662242,0.099610213,0.034199086,117.1258762,77.31146161,276,a_6n,a_6f,Activated,N,221114,CD69+,NK-Cells
219,183.8290909,380.44148,2251.432655,66.770752,0.994229476,42.99636364,309.3920036,2286.045818,73.79485564,26.20514436,0.981604495,0.798103368,996.6121668,819.6489019,90.01060293,96.28812985,243.4820805,5.285182057,0.09164219,23.53681666,115.7274497,342.4155668,4.02700936,4.02700936,0.0955849,0.101009582,113.8243338,107.6920493,275,NK_unact_4n-029,NK_unact_4f-030,Control,D,220303,CD69+,NK-Cells
237,260.2773723,375.4241971,2292.24792,62.25620219,1.029882036,50.02554745,302.1007591,2244.956423,73.2112854,26.7887146,1.027925686,0.836838126,1095.946316,815.7742044,109.7977982,85.76437024,181.4984267,3.71173015,0.102376919,26.57581739,131.0071267,361.2000544,3.983329657,3.983329657,0.10713422,0.058656073,85.73309579,152.5174495,274,NK_unact_3n-026,NK_unact_3f-027,Control,D,220303,CD69-,NK-Cells
130,283.7481752,375.0826168,2300.369854,65.96647044,1.054769387,39.2919708,282.6607365,2306.549562,75.28179416,24.71820584,1.020525274,0.869381575,1028.158319,777.8902968,147.986605,76.78916563,169.3424788,3.204501415,0.137450401,26.29173064,105.3784749,309.4953408,3.139382378,3.139382378,0.094825543,0.070724983,89.34503389,121.8603143,274,NK_unact_5n-032,NK_unact_5f-033,Control,D,220303,CD69-,NK-Cells
62,366.1970803,392.1411971,2399.627007,67.90618577,1.029621894,28.37226277,304.1717263,2192.03438,75.72992956,24.27007044,0.970474628,0.928697335,1043.02625,755.9213229,72.97993496,50.11393455,219.0247597,9.789888309,0.096110611,23.40173354,81.48726699,402.9469118,4.429930472,4.429930472,0.10278638,0.047845747,233.1807344,127.6273388,274,a_6n,a_6f,Activated,N,221114,CD69+,NK-Cells
135,1232.96337,443.116326,2671.577216,66.02857766,1.094160645,108.8131868,314.3694139,2480.237656,69.63012747,30.36987253,1.054782853,0.922256283,1200.608195,968.4761274,303.1751558,28.53315038,104.5946458,3.349655271,0.113921947,57.27685193,43.60415441,192.7396148,2.778670197,2.778670197,0.118904159,0.032177486,87.57495243,55.95256429,273,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
111,278.6727941,390.9802096,2262.557132,69.72180331,1.004429026,34.77573529,300.4488824,2500.818419,78.03723199,21.96276801,0.96901368,0.881429802,954.2052324,778.1480828,124.829476,118.8477182,242.4031341,4.005517148,0.098820109,14.16290564,115.9353037,377.3600026,4.677768695,4.677768695,0.089584752,0.042924116,120.4254835,162.7965585,272,NK_unact_3n-026,NK_unact_3f-027,Control,D,220303,CD69+,NK-Cells
34,1155.244444,399.8136259,2771.317519,60.68823556,1.105683496,64.8962963,269.7128407,2232.562778,71.09029185,28.90970815,0.993291726,0.948116082,1331.367452,835.3904691,221.6322171,39.24677345,78.63381363,3.954426793,0.104155905,38.00034711,76.32561963,235.3430151,4.146691763,4.146691763,0.086111195,0.023519583,103.8633037,133.6315217,270,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
