NADH_t1,NADH_t2,NADH_a1,FAD_t1,FAD_t2,FAD_a1,Norm_RR,NADH_tm,FAD_tm,Cell_Size_Pix,Donor,Activation,Cell_Type,count,Cellsize,NCR,NucI,NucRR,NucNtm,Gender,cell_index,n.p.mean,n.chi.mean,f.p.mean,f.a2.mean,f.chi.mean,n.p.sd,n.t1.sd,n.t2.sd,n.a1.sd,n.chi.sd,f.p.sd,f.t1.sd,f.t2.sd,f.a1.sd,f.a2.sd,f.chi.sd,rr.sd,n.tm.sd,f.tm.sd,celltype,FAD,Type_Activation,Donor_Activation,Donor_CellType
427.3075534,2573.791845,61.69178155,323.854767,2450.959515,70.80310485,0.9962845605322117,1247.612819,940.1514225,103.0,M,CD69-,NK-Cells,,,,,,,,146.0,480.8058252,1.099347165,51.57281553,29.19689515,0.94179233,141.2877094,32.61658335,152.7847438,4.122862761,0.09982416,24.13954608,43.49244895,277.2609272,4.80740678,4.80740678,0.105721081,0.053645354,90.49088107,118.6569616,cyto,q_6f,NK-Cells: CD69-,NK-Cells M: CD69-,M: NK-Cells
376.5842621,2386.483301,73.79358447,344.092,2236.414951,70.56661068,1.0545794970064464,905.3498736,896.0344879,103.0,M,CD69+,NK-Cells,,,,,,,,115.0,1051.009709,1.044252612,52.7184466,29.43338932,1.018594262,302.5105247,14.18406022,100.3860998,3.306882059,0.10742113,20.85449943,111.5470788,303.3341459,3.028796839,3.028796839,0.078234478,0.020053602,90.07732687,121.104833,cyto,a_1f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
370.145068,2401.183981,70.4627233,352.9466699,2384.731262,71.17610194,1.058480946459949,971.4629327,930.3915605,103.0,M,CD69+,NK-Cells,,,,,,,,99.0,932.1456311,1.047680291,42.21359223,28.82389806,0.963351825,208.7838458,38.27555077,97.06620274,3.631360526,0.121504687,16.94550116,144.7236953,372.286026,4.229982512,4.229982512,0.08957224,0.027581277,102.4811938,152.882771,cyto,a_3f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
401.2964078,2715.387184,61.09805146,307.879466,2261.624272,66.58024078,1.0315548447137692,1301.433818,958.7035715,103.0,M,CD69+,NK-Cells,,,,,,,,76.0,1178.398058,1.078841835,97.90291262,33.41975922,0.951315961,220.2973632,52.17849055,116.0942799,3.800996545,0.103769962,76.54237767,95.05195194,212.5953018,2.762023327,2.762023327,0.099303865,0.043570649,128.8023376,92.1374799,cyto,a_5f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
397.1187379,2666.308252,64.01260583,323.7718058,2309.483592,67.79930777,1.0580588551042487,1215.490067,957.5840278,103.0,M,CD69+,NK-Cells,,,,,,,,87.0,1216.262136,1.043949311,56.84466019,32.20069223,1.019737738,332.707696,26.77258098,124.9955667,4.288543621,0.101709667,29.19500269,117.5359047,265.0897598,4.718739282,4.718739282,0.093478549,0.023016799,133.8962691,118.888727,cyto,a_5f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
437.7698544,2499.839126,68.75134175,335.3513981,2456.989223,75.32221942,1.0225967083776581,1082.490284,854.3236126,103.0,N,CD69-,NK-Cells,,,,,,,,61.0,418.3009709,1.080830233,22.59223301,24.67778058,0.975377573,37.24319518,41.68191768,134.3925703,4.15643093,0.119771721,8.419674547,70.58935166,324.1359357,3.102462075,3.102462075,0.107387569,0.017071106,99.45155395,104.7193183,cyto,c_1f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
453.795466,2519.046214,64.86769709,382.3840874,2436.320874,72.65556214,0.9992916941963963,1179.349368,928.0446802,103.0,N,CD69-,NK-Cells,,,,,,,,130.0,575.4854369,1.049324252,38.75728155,27.34443786,1.045063689,276.9604935,57.85096465,123.7721736,4.803783029,0.101451855,20.09119699,92.63359741,411.9253376,5.603963324,5.603963324,0.109441605,0.044365701,100.4556126,78.43030321,cyto,c_2f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
420.7424951,2569.5,57.17390291,325.3577282,2359.590485,73.44722136,1.0023651652464327,1339.965629,857.384828,103.0,N,CD69-,NK-Cells,,,,,,,,132.0,512.8446602,1.075803078,37.17475728,26.55277864,0.970790117,163.156292,75.91512593,191.7350354,5.295267886,0.144469522,12.40606049,63.78532574,308.3376538,3.944882005,3.944882005,0.088037565,0.020705318,118.283371,78.8302034,cyto,c_3f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
408.3772427,2333.260874,72.13514854,418.5032621,2538.52301,76.61760194,1.0078916743943007,944.1262632,910.6922491,103.0,N,CD69+,NK-Cells,,,,,,,,42.0,648.5728155,1.035893437,43.67961165,23.38239806,0.905068942,201.4674888,29.68403417,125.9754161,3.060341757,0.117527986,23.59096437,103.5161264,314.3205985,2.837809204,2.837809204,0.10643807,0.028324085,74.45862531,91.16388152,cyto,a_1f,NK-Cells: CD69+,NK-Cells N: CD69+,N: NK-Cells
400.1101346,2532.147788,54.64681154,373.2183654,2290.411346,67.97548846,1.0125223071763834,1366.218249,976.6901434,104.0,M,CD69-,NK-Cells,,,,,,,,104.0,506.5480769,1.055216,47.85576923,32.02451154,0.996539029,153.0290841,66.46129076,118.930407,3.007602844,0.127270265,23.31398941,163.0479048,390.2400825,5.521720705,5.521720705,0.117050254,0.038686708,85.99925107,133.9198463,cyto,q_3f,NK-Cells: CD69-,NK-Cells M: CD69-,M: NK-Cells
413.3587692,2430.953077,60.12183077,343.6676827,2243.504712,72.7583375,0.9909931384346794,1217.060526,858.8801757,104.0,M,CD69-,NK-Cells,,,,,,,,161.0,471.1442308,1.053578808,53.28846154,27.2416625,1.0791275,149.8049488,44.23686901,127.6998741,2.524091399,0.088135996,22.31664148,72.2519992,247.14025,3.593165315,3.593165315,0.114415571,0.046448937,66.68569023,114.3225645,cyto,q_3f,NK-Cells: CD69-,NK-Cells M: CD69-,M: NK-Cells
401.5784231,2656.710865,66.25630481,303.1370192,2324.235385,72.60579808,1.0536023842491025,1163.169586,850.8234667,104.0,M,CD69+,NK-Cells,,,,,,,,102.0,1132.394231,1.045407548,63.36538462,27.39420192,1.002516173,352.6865937,24.99317412,71.7229235,3.998091042,0.113045661,40.09189873,59.33426296,245.8076967,3.476508496,3.476508496,0.10592064,0.020892411,107.3471375,85.99627928,cyto,a_5f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
438.9926154,2625.340288,62.93362212,418.4745,2692.793462,73.0272,0.9838837865757842,1249.324084,1026.06435,104.0,N,CD69-,NK-Cells,,,,,,,,19.0,667.9711538,1.028348981,56.20192308,26.9728,0.933918837,273.9159908,61.15270149,110.2906123,3.036675213,0.110361681,30.8051754,90.55323336,333.6287662,3.30425099,3.30425099,0.083501514,0.051701651,90.26515031,130.6187936,cyto,c_2f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
383.0328365,2514.568173,60.8622875,341.7094712,2307.133365,73.62552115,0.9928733184032846,1218.892383,854.7690752,104.0,N,CD69-,NK-Cells,,,,,,,,192.0,549.6634615,1.056939019,44.64423077,26.37447885,0.997935413,126.8871994,57.57651225,113.9954356,5.850722602,0.114826814,32.33139034,75.55829666,247.533629,4.188968526,4.188968526,0.110145475,0.057799474,154.4358149,103.3262267,cyto,c_3f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
413.7460288,2441.749519,65.30870288,321.0321538,2207.371154,71.48543558,0.9861740237133816,1118.574316,857.8393313,104.0,N,CD69-,NK-Cells,,,,,,,,28.0,682.0192308,1.071773038,59.06730769,28.51456442,0.95709999,260.5102156,57.49222985,84.82054106,3.823222619,0.099223366,52.95854111,42.94387566,177.7385104,2.391295343,2.391295343,0.099463177,0.078687384,92.8985621,81.37550206,cyto,c_4f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
400.6197019,2441.083365,62.16556058,388.0915385,2294.337981,72.53747596,1.0134720264025452,1174.020996,906.3832012,104.0,N,CD69-,NK-Cells,,,,,,,,67.0,664.3557692,1.043656577,38.75961538,27.46252404,0.980738471,233.8784814,42.34270009,124.3329124,4.38380941,0.0964945,18.31095762,128.5226857,316.9959525,4.501074879,4.501074879,0.07839247,0.031937002,121.845364,125.5455049,cyto,c_6f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
413.3083654,2450.904135,67.86708654,313.8555673,2298.049327,72.00661827,0.977792629842036,1066.97639,863.726306,104.0,N,CD69+,NK-Cells,,,,,,,,58.0,616.1826923,1.097459365,56.90384615,27.99338173,1.002958337,302.4496673,39.45560616,99.80287942,4.322073943,0.105633532,37.5477739,109.3810401,300.5647909,3.240934675,3.240934675,0.100665131,0.061646256,106.6349379,108.7375097,cyto,a_4f,NK-Cells: CD69+,NK-Cells N: CD69+,N: NK-Cells
376.8784,2477.36019,57.83379905,347.690581,2129.6454,75.79707429,0.9831103518577397,1260.340367,790.6496373,105.0,M,CD69-,NK-Cells,,,,,,,,68.0,653.9809524,1.022684886,77.58095238,24.20292571,1.035612552,229.8844601,62.8065617,136.303191,4.264263695,0.104910688,59.33295571,121.4995359,560.4773754,7.383940138,7.383940138,0.132750802,0.092387387,128.1014676,283.1175427,cyto,q_6f,NK-Cells: CD69-,NK-Cells M: CD69-,M: NK-Cells
395.1801714,2554.230381,66.81056476,309.4562667,2178.839048,71.5983619,1.0390354324909397,1111.690716,837.1829036,105.0,M,CD69+,NK-Cells,,,,,,,,85.0,724.552381,1.084011219,48.08571429,28.4016381,1.047085257,150.5105402,35.82488187,101.4286202,4.143731512,0.092476859,23.10515855,76.23515224,204.8194252,3.403067945,3.403067945,0.093100343,0.032940157,111.2216258,102.3047924,cyto,a_1f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
393.3262,2654.754095,63.17387714,303.0812762,2211.057905,67.17956,1.026138257792997,1225.457178,927.8779627,105.0,M,CD69+,NK-Cells,,,,,,,,156.0,1111.466667,1.04164221,92.37142857,32.82044,1.008155476,316.6376255,38.08904567,91.47638537,4.656175329,0.108546245,80.21344808,57.41869602,155.0726053,2.065703959,2.065703959,0.096305125,0.056020069,121.7725286,73.08499262,cyto,a_5f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
418.1616857,2761.578476,61.68738381,419.3082286,2564.147048,68.62680952,1.0469851735795892,1314.773184,1083.956246,105.0,M,CD69+,NK-Cells,,,,,,,,140.0,1103.809524,1.086354152,63.80952381,31.37319048,1.029342619,338.4208547,41.30459068,117.144157,4.838232223,0.087069664,43.84393109,134.8919894,363.7340483,4.257084082,4.257084082,0.12265758,0.036871419,130.3398183,125.8535213,cyto,a_6f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
418.282419,2441.864857,63.97986381,533.3910952,2505.067238,75.15391714,1.0188218418479715,1145.264236,1005.215679,105.0,N,CD69-,NK-Cells,,,,,,,,168.0,543.7238095,1.045226695,30.59047619,24.84608286,1.049491,187.2505774,36.6703193,200.1511769,2.587594191,0.101253204,12.97534292,260.9289548,605.3928336,7.004483367,7.004483367,0.084948091,0.017102949,86.87669827,248.1800492,cyto,c_1f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
408.1606952,2505.40219,65.74463429,439.118,2327.104952,72.7056419,1.0212605842655897,1126.720115,940.8007711,105.0,N,CD69+,NK-Cells,,,,,,,,13.0,607.1238095,1.104062219,33.31428571,27.2943581,0.983086019,153.3547731,40.48629903,149.5254843,2.930268529,0.124670817,12.41688853,204.4534029,417.4119977,6.541178423,6.541178423,0.094141635,0.015891953,101.543294,155.6055908,cyto,a_3f,NK-Cells: CD69+,NK-Cells N: CD69+,N: NK-Cells
406.0635714,2383.316857,70.7870619,460.1673429,2897.966095,79.72169619,1.0225756812625235,985.4337304,943.2469465,105.0,N,CD69+,NK-Cells,,,,,,,,20.0,622.7238095,1.064924171,31.25714286,20.27830381,1.007544714,216.4806127,40.6221866,172.1916574,2.348559732,0.120200168,11.85329277,136.7318583,415.2292065,4.15758949,4.15758949,0.099777391,0.021074746,100.037929,106.8996163,cyto,a_5f,NK-Cells: CD69+,NK-Cells N: CD69+,N: NK-Cells
325.8383491,2187.943019,74.2824783,340.1377925,2308.129717,81.57710094,1.0999002844439687,809.7292603,699.491425,106.0,D,CD69+,NK-Cells,,,,,,,,105.0,448.7641509,1.159486113,55.99056604,18.42289906,1.045713066,294.4643418,74.55467888,243.3720478,4.935337734,0.133043077,110.9542587,101.9495203,375.5298941,5.107707794,5.107707794,0.10656704,0.059067043,191.1695111,161.7867085,cyto,NK_act_3f-009,NK-Cells: CD69+,NK-Cells D: CD69+,D: NK-Cells
368.4951792,2438.891038,66.24101792,355.6209057,2237.418302,75.96103113,0.9770892235225592,1059.962791,805.5268385,106.0,D,CD69-,NK-Cells,,,,,,,,160.0,323.9622642,1.029624481,79.47169811,24.03896887,1.084243132,192.4882148,140.6136654,256.2945017,4.448590817,0.091786952,93.8290449,151.1347445,428.1038107,4.129674369,4.129674369,0.109658196,0.119090998,111.6122232,196.4639742,cyto,NK_unact_1f-021,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
380.638,2282.189528,66.11959811,277.3454623,2126.963396,74.00288774,0.9886495827588404,1022.223753,755.5462095,106.0,D,CD69-,NK-Cells,,,,,,,,26.0,261.9433962,1.046840226,46.16037736,25.99711226,0.990295811,145.5773943,87.12338397,187.9684811,4.060259467,0.114843602,28.20676609,52.3130506,167.979379,2.9525907,2.9525907,0.087499657,0.110414116,108.0288121,81.11413303,cyto,NK_unact_6f-038,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
396.1078019,2507.637075,57.83515094,317.3558019,2215.698774,68.68753302,1.0190530870101757,1285.076061,900.0220551,106.0,M,CD69-,NK-Cells,,,,,,,,61.0,638.5471698,1.04225884,56.66981132,31.31246698,1.026611783,207.2678107,63.77617583,124.2856901,2.218703627,0.109593991,40.18047896,129.7351307,421.9154355,5.862445384,5.862445384,0.11830645,0.051312042,74.42974112,158.2597878,cyto,q_2f,NK-Cells: CD69-,NK-Cells M: CD69-,M: NK-Cells
380.4232547,2381.845849,60.95987736,302.5606132,2291.799528,70.64770377,0.9878097012530183,1161.781279,883.1532555,106.0,M,CD69-,NK-Cells,,,,,,,,99.0,528.8018868,1.062962151,66.71698113,29.35229623,0.915473377,138.9550403,55.88415992,150.0507503,3.064019701,0.116149451,41.14151066,102.6783264,242.8774968,2.723601316,2.723601316,0.112860024,0.056564718,98.75119222,108.2248881,cyto,q_6f,NK-Cells: CD69-,NK-Cells M: CD69-,M: NK-Cells
324.1497547,2406.320472,65.35493113,340.0976792,2121.527358,73.90933774,1.0409000416082776,1046.867027,796.8521074,106.0,M,CD69+,NK-Cells,,,,,,,,57.0,711.6981132,1.126603594,46.4245283,26.09066226,0.958418708,179.3262613,35.86810562,107.1465001,4.152599137,0.112287146,55.7829037,111.9245665,470.7723476,4.416373623,4.416373623,0.093148662,0.06435594,120.3344754,150.1741036,cyto,a_1f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
440.3068113,2509.023019,63.25296887,559.5153396,2676.031698,75.62866698,1.022176062647027,1200.317541,1055.182328,106.0,N,CD69-,NK-Cells,,,,,,,,102.0,541.9811321,1.075512604,28.96226415,24.37133302,1.023590415,133.5993999,43.19278237,134.9951134,4.371474479,0.102493284,15.11790142,251.083945,585.0830011,6.478633901,6.478633901,0.115938197,0.023685012,89.88564764,246.1699989,cyto,c_1f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
428.7642736,2502.753962,63.46168868,338.9506604,2194.256604,68.83273019,1.0145597015258987,1188.696282,909.1761313,106.0,N,CD69-,NK-Cells,,,,,,,,46.0,640.6886792,1.013988198,36.14150943,31.16726981,1.005678915,259.7647054,49.69149525,127.8426586,5.50615343,0.100845093,28.50912592,110.9983939,319.7632726,4.940894345,4.940894345,0.12684108,0.047901445,134.9133332,100.2864677,cyto,c_5f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
432.6835566,2544.653491,65.0249283,377.9797547,2487.209057,70.1836217,0.9871486553333532,1171.257022,1004.104878,106.0,N,CD69-,NK-Cells,,,,,,,,62.0,811.7641509,1.058438896,68.53773585,29.8163783,0.987837208,281.5749431,40.21526617,110.583277,4.795218137,0.108705953,38.52770791,80.92375492,184.9519661,2.836496769,2.836496769,0.078909054,0.055035552,113.4160658,64.78112955,cyto,c_6f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
422.4755755,2521.884623,65.34804245,328.946066,2337.994623,74.6105934,1.0247332990048499,1151.388718,834.8300759,106.0,N,CD69-,NK-Cells,,,,,,,,77.0,733.7358491,1.073351236,38.33962264,25.3894066,0.971721736,282.4453188,35.55349639,130.5294986,5.040954556,0.116766905,20.42915134,69.00018639,272.6295557,3.561118972,3.561118972,0.095760763,0.014150586,122.0090927,102.6721348,cyto,c_6f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
377.7761776,2313.498505,62.77480841,408.7952056,2318.380561,77.14931495,0.9775165537617764,1094.161748,842.5658581,107.0,D,CD69-,NK-Cells,,,,,,,,146.0,187.588785,0.982028888,42.85046729,22.85068505,0.946590308,53.90661969,107.6075759,199.7630512,4.237188531,0.098651344,21.39379373,168.0973633,540.4451387,4.459453761,4.459453761,0.092241161,0.062520146,90.66969711,249.0720969,cyto,NK_unact_1f-021,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
407.848215,2384.77785,62.9798972,366.8028692,2242.594112,76.07315327,0.9948984484832449,1127.44979,804.9715756,107.0,D,CD69-,NK-Cells,,,,,,,,136.0,194.0560748,1.006215168,35.80373832,23.92684673,1.056091093,62.20702378,123.6032448,294.2772986,6.062286166,0.140304136,13.1338819,154.2218963,432.6567166,5.06405427,5.06405427,0.096429994,0.070204943,106.6792094,171.8811991,cyto,NK_unact_5f-033,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
394.2360841,2405.13785,62.22913364,328.783,2348.128972,71.58613925,1.0055937528106456,1154.808,899.9325738,107.0,M,CD69-,NK-Cells,,,,,,,,101.0,756.0841121,1.071026636,94.37383178,28.41386075,1.039394626,285.9998391,69.86332172,125.1976133,4.288226444,0.083676326,106.2956471,51.37053989,167.8794411,2.933474127,2.933474127,0.119647975,0.067009055,135.5111396,71.90445074,cyto,q_3f,NK-Cells: CD69-,NK-Cells M: CD69-,M: NK-Cells
421.0255701,2716.595047,63.03332617,399.6647103,2395.354299,65.54115607,1.0405995732196645,1269.989513,1080.615483,107.0,M,CD69+,NK-Cells,,,,,,,,41.0,1385.065421,1.096590084,94.31775701,34.45884393,1.097163243,416.3664766,34.44009173,85.69258694,3.667116195,0.100486215,58.02839223,107.4503087,233.8595874,4.892159454,4.892159454,0.106830682,0.030913436,107.9420902,78.31715542,cyto,a_6f,NK-Cells: CD69+,NK-Cells M: CD69+,M: NK-Cells
418.0275514,2539.930841,60.03978879,384.8210561,2513.439065,72.34296449,1.0157262081302383,1266.830272,961.5411429,107.0,N,CD69-,NK-Cells,,,,,,,,100.0,560.728972,1.054582514,33.76635514,27.65703551,0.972691776,120.8677408,52.21906444,96.96369489,3.974716299,0.106984222,10.69436409,143.57029,408.9724492,4.557371789,4.557371789,0.099226433,0.014061173,110.2443279,133.6888321,cyto,c_3f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
419.1007103,2467.958598,63.80511682,354.0967477,2387.423832,73.89599439,0.9985205925964811,1161.188256,880.0595325,107.0,N,CD69-,NK-Cells,,,,,,,,36.0,718.2803738,1.034138963,57.87850467,26.10400561,1.010227084,233.6256801,57.35327122,134.4871451,3.935012285,0.132662212,37.15310248,72.49145693,282.1374534,3.449632703,3.449632703,0.07955176,0.041179472,110.8204303,93.71268119,cyto,c_4f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
398.8124953,2515.902897,56.58411495,328.0429907,2218.053178,70.13246636,1.0124339751416247,1318.149896,888.4400458,107.0,N,CD69-,NK-Cells,,,,,,,,99.0,695.2336449,1.084135243,46.39252336,29.86753364,1.03542015,183.317056,52.30806973,93.32517122,5.360645487,0.10397651,32.85610624,96.59347473,258.7956891,3.544973333,3.544973333,0.104581459,0.029969003,148.9219093,104.6722503,cyto,c_5f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
469.3834299,2508.316355,65.98048411,464.9941776,2521.667383,71.85169159,0.9914114313062907,1160.610878,1026.495654,107.0,N,CD69+,NK-Cells,,,,,,,,42.0,566.8691589,1.049466692,45.29906542,28.14830841,1.021960897,256.6263374,85.06450692,191.2960082,3.426039116,0.117974017,20.10032148,174.8440132,554.6716619,5.500472276,5.500472276,0.093724318,0.03575229,100.650281,176.6698618,cyto,a_4f,NK-Cells: CD69+,NK-Cells N: CD69+,N: NK-Cells
393.3402593,2411.793796,62.58288241,322.0513611,2045.108704,72.9807213,1.0219395840837928,1142.119284,781.0982654,108.0,D,CD69-,NK-Cells,,,,,,,,34.0,328.3240741,1.058556935,48.66666667,27.0192787,0.987871741,148.2540021,65.35901846,202.2717324,4.499214886,0.112116965,32.63304901,69.96685786,274.7768481,3.898128145,3.898128145,0.088295348,0.111314093,84.11981986,81.21267707,cyto,NK_unact_5f-033,NK-Cells: CD69-,NK-Cells D: CD69-,D: NK-Cells
398.4251574,2383.155,63.94692593,371.4874352,2426.942685,69.56736204,0.956313636081447,1113.416006,990.666518,108.0,M,CD69-,NK-Cells,,,,,,,,99.0,675.6759259,1.070286167,98.89814815,30.43263796,1.01963337,366.7518407,43.87368909,94.75552508,4.144286566,0.096853232,71.66575321,55.12109649,245.7455537,3.331378171,3.331378171,0.091280014,0.083531743,85.57972425,61.33222975,cyto,q_2f,NK-Cells: CD69-,NK-Cells M: CD69-,M: NK-Cells
408.5815185,2439.19037,61.03133148,380.2301759,2392.173981,68.62186019,0.9945178935605796,1198.847604,1003.73916,108.0,M,CD69-,NK-Cells,,,,,,,,136.0,592.7222222,1.100517704,65.74074074,31.37813981,1.04553,222.7135469,60.57165226,86.50697101,4.408283885,0.114736342,42.3846142,107.9754466,361.837964,4.200487655,4.200487655,0.091779213,0.062251119,77.01370792,153.0801627,cyto,q_2f,NK-Cells: CD69-,NK-Cells M: CD69-,M: NK-Cells
367.3613241,2406.711019,59.62734815,343.7472315,2217.158426,80.19441296,1.040152733268964,1189.318725,714.2647949,108.0,M,CD69-,NK-Cells,,,,,,,,73.0,547.6666667,1.058477454,33.23148148,19.80558704,1.019281806,143.1716178,69.58492112,138.4638132,3.66325571,0.102719512,14.62337553,157.9679266,319.4213388,5.280552778,5.280552778,0.10588486,0.038377762,125.8861451,208.376962,cyto,q_6f,NK-Cells: CD69-,NK-Cells M: CD69-,M: NK-Cells
471.5555648,2593.735,63.59521111,338.0988704,2313.27037,71.43962407,1.0085022116631266,1243.225497,890.0851055,108.0,N,CD69-,NK-Cells,,,,,,,,67.0,583.2407407,1.03023087,38.24074074,28.56037593,0.985769991,234.875066,43.99097123,128.5446805,5.849227542,0.101250575,18.08591664,84.22048803,407.9578877,4.343315628,4.343315628,0.092884222,0.025779827,150.9274109,97.06898894,cyto,c_3f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
437.2643704,2485.160093,66.03137037,337.0639167,2298.461667,72.85049167,0.9873382279687412,1134.76117,861.1473182,108.0,N,CD69-,NK-Cells,,,,,,,,89.0,716.8888889,1.017149056,61.60185185,27.14950833,0.969666185,217.7067535,39.00266958,181.6630814,3.794909237,0.114587546,47.25748515,101.4174802,325.5235688,3.860990242,3.860990242,0.079705009,0.05802731,126.4710319,98.21259779,cyto,c_4f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
422.7084537,2597.893148,65.75351759,392.3790093,2426.48463,70.05629907,1.0054628330469335,1169.336443,999.7493891,108.0,N,CD69-,NK-Cells,,,,,,,,102.0,681.787037,1.080753685,55.38888889,29.94370093,1.05091638,255.4079402,50.78331879,128.5433479,4.321969321,0.099703185,62.62734068,83.53547142,221.1261419,3.50195988,3.50195988,0.094608571,0.045263727,124.5116962,117.0617816,cyto,c_6f,NK-Cells: CD69-,NK-Cells N: CD69-,N: NK-Cells
